"SIIIR","Denumire","Categorie","SIRUTA","Localitate","Judet"
"0161102892","LICEUL ""HOREA, CLOSCA SI CRISAN"" ABRUD","Liceu",1160,"ABRUD","AB"
"0161103328","COLEGIUL NATIONAL ""BETHLEN GABOR"" AIUD","Colegiu",1222,"AIUD","AB"
"0161103337","LICEUL TEHNOLOGIC AIUD","Liceu",1222,"AIUD","AB"
"0161103278","COLEGIUL ECONOMIC ""DIONISIE POP MARTIAN"" ALBA IULIA","Colegiu",1026,"ALBA IULIA","AB"
"0161102372","COLEGIUL TEHNIC ""APULUM"" ALBA IULIA","Colegiu",1026,"ALBA IULIA","AB"
"0161100022","LICEUL TEHNOLOGIC ""ALEXANDRU DOMSA"" ALBA IULIA","Liceu tehnologic / Școală profesională",1026,"ALBA IULIA","AB"
"0161103495","LICEUL TEHNOLOGIC ""DORIN PAVEL"" ALBA IULIA","Liceu",1026,"ALBA IULIA","AB"
"0161103206","LICEUL TEHNOLOGIC ""TARA MOTILOR"" ALBAC","Liceu tehnologic / Școală profesională",2149,"ALBAC","AB"
"0161103215","LICEUL TEHNOLOGIC DE TURISM SI ALIMENTATIE ARIESENI","Liceu",2390,"ARIEŞENI","AB"
"0161100085","LICEUL ""DR. LAZAR CHIRILA"" BAIA DE ARIES","Liceu tehnologic / Școală profesională",2924,"BAIA DE ARIEŞ","AB"
"0161102761","LICEUL TEHNOLOGIC ""STEFAN MANCIULEA"" BLAJ","Liceu tehnologic / Școală profesională",1357,"BLAJ","AB"
"0161102458","LICEUL TEHNOLOGIC ""TIMOTEI CIPARIU"" BLAJ","Liceu",1357,"BLAJ","AB"
"0161103016","LICEUL TEHNOLOGIC SILVIC CIMPENI","Liceu tehnologic / Școală profesională",1464,"CÂMPENI","AB"
"0161103364","LICEUL TEHNOLOGIC AGRICOL ""ALEXANDRU BORZA"" CIUMBRUD","Liceu",1277,"CIUMBRUD","AB"
"0161103355","COLEGIUL TEHNIC ""ION D. LAZARESCU"" CUGIR","Colegiu",1703,"CUGIR","AB"
"0161103224","SCOALA GIMNAZIALA ""EMIL RACOVITA "" GIRDA DE SUS","Școală gimnazială",4534,"GÂRDA DE SUS","AB"
"0161102232","LICEUL TEHNOLOGIC JIDVEI","Liceu",5112,"JIDVEI","AB"
"0161100049","LICEUL TEHNOLOGIC OCNA MURES","Liceu tehnologic / Școală profesională",1801,"OCNA MUREŞ","AB"
"0161103165","LICEUL TEHNOLOGIC SEBES","Liceu tehnologic / Școală profesională",1883,"SEBEŞ","AB"
"0161102797","LICEUL ""CORNELIU MEDREA"" ZLATNA","Liceu",1945,"ZLATNA","AB"
"0361104412","CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ ""SFÂNTUL NICOLAE"" CÂMPULUNG","Centru de Educație Incluzivă",13506,"CÂMPULUNG","AG"
"0361100245","COLEGIUL TEHNIC CÂMPULUNG","Colegiu",13506,"CÂMPULUNG","AG"
"0361104647","LICEUL TEHNOLOGIC AUTO CÂMPULUNG","Liceu",13506,"CÂMPULUNG","AG"
"0361104882","ȘCOALA GIMNAZIALĂ ""NICOLAE VELEA"" CEPARI","Școală gimnazială",15322,"CEPARII PĂMÂNTENI","AG"
"0361104362","ȘCOALA GIMNAZIALĂ NR. 1 CETĂȚENI","Școală gimnazială",15411,"CETĂŢENI","AG"
"0361103637","LICEUL TEHNOLOGIC COSTEȘTI","Școală profesională / Învățământ dual",13677,"COSTEŞTI","AG"
"0361104014","LICEUL TEHNOLOGIC AUTO CURTEA DE ARGEȘ","Școală postliceală",13631,"CURTEA DE ARGEŞ","AG"
"0361103506","LICEUL TEHNOLOGIC ""CONSTANTIN DOBRESCU"" CURTEA DE ARGEȘ","Liceu tehnologic / Școală profesională",13631,"CURTEA DE ARGEŞ","AG"
"0361104787","LICEUL TEHNOLOGIC ""FERDINAND I"" CURTEA DE ARGEȘ","Liceu tehnologic / Școală profesională",13631,"CURTEA DE ARGEŞ","AG"
"0361103325","LICEUL TEHNOLOGIC REGELE MIHAI I CURTEA DE ARGEȘ","Școală postliceală",13631,"CURTEA DE ARGEŞ","AG"
"0361103646","SEMINARUL TEOLOGIC ORTODOX ""NEAGOE VODĂ BASARAB"" CURTEA DE ARGEȘ","Liceu",13631,"CURTEA DE ARGEŞ","AG"
"0361103976","LICEUL TEHNOLOGIC ""PETRE IONESCU MUSCEL"" DOMNEȘTI","Liceu",16463,"DOMNEŞTI","AG"
"0361103872","LICEUL TEHNOLOGIC NR. 1 MĂRĂCINENI","Liceu tehnologic / Școală profesională",13374,"MĂRĂCINENI","AG"
"0361104828","LICEUL TEHNOLOGIC CONSTRUCȚII DE MAȘINI MIOVENI","Liceu tehnologic / Școală profesională",13310,"MIOVENI","AG"
"0361105119","LICEUL TEHNOLOGIC ""LIVIU REBREANU"" MOZĂCENI","Liceu tehnologic / Școală profesională",17584,"MOZĂCENI","AG"
"0361100195","COLEGIUL ECONOMIC ""MARIA TEIULEANU"" PITEȘTI","Colegiu",13178,"PITEŞTI","AG"
"0361103307","COLEGIUL TEHNIC ""ARMAND CĂLINESCU"" PITEȘTI","Școală postliceală",13178,"PITEŞTI","AG"
"0361104005","COLEGIUL TEHNIC ""COSTIN D. NENIȚESCU"" PITEȘTI","Școală postliceală",13178,"PITEŞTI","AG"
"0361104172","LICEUL TEHNOLOGIC ""ASTRA"" PITEȘTI","Liceu tehnologic / Școală profesională",13178,"PITEŞTI","AG"
"0361104769","LICEUL TEHNOLOGIC ""CONSTANTIN BRÂNCUȘI"" PITEȘTI","Școală postliceală",13178,"PITEŞTI","AG"
"0361104715","LICEUL TEHNOLOGIC ""DACIA"" PITEȘTI","Școală postliceală",13178,"PITEŞTI","AG"
"0361103456","LICEUL TEHNOLOGIC ""DIMITRIE DIMA"" PITEȘTI","Școală postliceală",13178,"PITEŞTI","AG"
"0361105087","LICEUL TEHNOLOGIC ""VICTOR SLĂVESCU"" RUCĂR","Liceu tehnologic / Școală profesională",18536,"RUCĂR","AG"
"0361103388","ȘCOALA GIMNAZIALĂ ""CONSTANTIN BRÂNCOVEANU"" SLOBOZIA","Școală gimnazială",18750,"SLOBOZIA","AG"
"0361103596","LICEUL TEHNOLOGIC ""I.C. PETRESCU"" STÎLPENI","Liceu tehnologic / Școală profesională",18787,"STÂLPENI","AG"
"0361105096","CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ ""SFÂNTA FILOFTEIA"" ȘTEFĂNEȘTI","Centru de Educație Incluzivă",13409,"ŞTEFĂNEŞTI","AG"
"0361105006","LICEUL TEHNOLOGIC ""DINU BRĂTIANU"" ȘTEFĂNEȘTI","Liceu tehnologic / Școală profesională",13409,"ŞTEFĂNEŞTI","AG"
"0361104335","ȘCOALA GIMNAZIALĂ ""TOMA BRĂTIANU"" ȘUICI","Școală gimnazială",19150,"ŞUICI","AG"
"0361104127","LICEUL TEORETIC ""ION MIHALACHE"" TOPOLOVENI","Liceu",13766,"TOPOLOVENI","AG"
"0361104371","LICEUL TEHNOLOGIC VEDEA","Liceu tehnologic / Școală profesională",19800,"VEDEA","AG"
"0361103483","ȘCOALA GIMNAZIALĂ NR. 1 VULTUREȘTI","Școală gimnazială",16720,"VULTUREŞTI","AG"
"0261100812","CENTRUL ŞCOLAR PENTRU EDUCAŢIE INCLUZIVĂ ARAD","Centru de Educație Incluzivă",9271,"ARAD","AR"
"0261101157","COLEGIUL ECONOMIC ARAD","Colegiu",9271,"ARAD","AR"
"0261104549","COLEGIUL""CSIKY GERGELY"" ARAD","Colegiu",9271,"ARAD","AR"
"0261100916","LICEUL SPECIAL ""SFÂNTA MARIA"" ARAD","Liceu",9271,"ARAD","AR"
"0261100613","LICEUL TEHNOLOGIC ""AUREL VLAICU"" ARAD",NA,9271,"ARAD","AR"
"0261100269","LICEUL TEHNOLOGIC DE CONSTRUCŢII ŞI PROTECŢIA MEDIULUI ARAD","Școală postliceală",9271,"ARAD","AR"
"0261100432","LICEUL TEHNOLOGIC DE ELECTRONICĂ ŞI AUTOMATIZĂRI ""CAIUS IACOB"" ARAD","Liceu tehnologic / Școală profesională",9271,"ARAD","AR"
"0261101279","LICEUL TEHNOLOGIC DE INDUSTRIE ALIMENTARĂ ARAD","Liceu",9271,"ARAD","AR"
"0261100287","LICEUL TEHNOLOGIC DE TRANSPORTURI AUTO ""HENRI COANDĂ"" ARAD","Liceu tehnologic / Școală profesională",9271,"ARAD","AR"
"0261104513","LICEUL TEHNOLOGIC ""FRANCISC NEUMAN"" ARAD","Liceu",9271,"ARAD","AR"
"0261104576","LICEUL TEHNOLOGIC ""IULIU MOLDOVAN"" ARAD","Liceu tehnologic / Școală profesională",9271,"ARAD","AR"
"0261100052","LICEUL TEHNOLOGIC BELIU","Liceu tehnologic / Școală profesională",9949,"BELIU","AR"
"0261104359","LICEUL TEHNOLOGIC CHIŞINEU CRIŞ","Liceu tehnologic / Școală profesională",9468,"CHIŞINEU-CRIŞ","AR"
"0261100183","LICEUL TEHNOLOGIC ""ION CREANGĂ"" CURTICI","Liceu tehnologic / Școală profesională",9501,"CURTICI","AR"
"0261104377","LICEUL ""IOAN BUTEANU"" GURAHONŢ","Liceu",10952,"GURAHONŢ","AR"
"0261104472","LICEUL TEHNOLOGIC ""MOGA VOIEVOD"" HĂLMAGIU","Liceu tehnologic / Școală profesională",11067,"HĂLMAGIU","AR"
"0261100111","COLEGIUL ""MIHAI VITEAZUL"" INEU","Liceu",9547,"INEU","AR"
"0261100129","LICEUL TEHNOLOGIC ""SAVA BRANCOVICI"" INEU","Liceu tehnologic / Școală profesională",9547,"INEU","AR"
"0261100509","LICEUL ""ATANASIE MARIENESCU"" LIPOVA","Liceu",9583,"LIPOVA","AR"
"0261100771","LICEUL ""SEVER BOCU"" LIPOVA","Liceu tehnologic / Școală profesională",9583,"LIPOVA","AR"
"0261104504","LICEUL TEHNOLOGIC ""VASILE JUNCU"" MINIŞ","Liceu tehnologic / Școală profesională",10907,"MINIŞ","AR"
"0261100025","LICEUL TEORETIC ""JOZEF GREGOR TAJOVSKY"" NĂDLAC","Liceu",9636,"NĂDLAC","AR"
"0261101035","LICEUL TEORETIC PÂNCOTA","Liceu",9663,"PÂNCOTA","AR"
"0261101148","LICEUL TEORETIC ""GHEORGHE LAZĂR"" PECICA","Liceu",11593,"PECICA","AR"
"0261100717","LICEUL TEHNOLOGIC ”REGELE MIHAI I” SĂVÂRŞIN","Liceu tehnologic / Școală profesională",11851,"SĂVÂRŞIN","AR"
"0261104567","LICEUL TEHNOLOGIC ""STEFAN HELL"" SÂNTANA","Liceu tehnologic / Școală profesională",12108,"SÂNTANA","AR"
"0261100907","LICEUL TEORETIC SEBIŞ","Liceu",9707,"SEBIŞ","AR"
"4061103586","Colegiul Tehnic de Aeronautică ""Henri Coandă""","Colegiu",179141,"BUCUREŞTI SECTORUL 1","B"
"4061101082","Colegiul Tehnic ""Dinicu Golescu""","Colegiu",179141,"BUCUREŞTI SECTORUL 1","B"
"4061100122","Colegiul Tehnic Feroviar ""Mihai I""","Colegiu",179141,"BUCUREŞTI SECTORUL 1","B"
"4061103039","Colegiul Tehnic Mecanic ""Griviţa""","Colegiu",179141,"BUCUREŞTI SECTORUL 1","B"
"4061102947","Colegiul Tehnic ""Media""","Colegiu",179141,"BUCUREŞTI SECTORUL 1","B"
"4061100859","Colegiul Tehnic ""Mircea cel Bătrân""","Colegiu",179141,"BUCUREŞTI SECTORUL 1","B"
"4061103749","Colegiul Tehnologic ""Viaceslav Harnaj""","Colegiu",179141,"BUCUREŞTI SECTORUL 1","B"
"4061101955","Liceul ""Dimitrie Paciurea""","Liceu",179141,"BUCUREŞTI SECTORUL 1","B"
"4061103939","Şcoala Gimnazială Specială nr. 10","Școală gimnazială",179141,"BUCUREŞTI SECTORUL 1","B"
"4061101349","Colegiul Economic ”Hermes”","Colegiu",179150,"BUCUREŞTI SECTORUL 2","B"
"4061102721","Colegiul Tehnic ”Dimitrie Leonida”","Colegiu",179150,"BUCUREŞTI SECTORUL 2","B"
"4061100954","Colegiul Tehnic ”Edmond Nicolau”","Liceu tehnologic / Școală profesională",179150,"BUCUREŞTI SECTORUL 2","B"
"4061103125","Liceul Tehnologic ”Constantin Brâncuși”","Liceu",179150,"BUCUREŞTI SECTORUL 2","B"
"4061102151","Liceul Tehnologic ""Ion I.C. Brătianu""","Liceu tehnologic / Școală profesională",179150,"BUCUREŞTI SECTORUL 2","B"
"4061103378","Liceul Tehnologic ”Nikola Tesla”","Liceu tehnologic / Școală profesională",179150,"BUCUREŞTI SECTORUL 2","B"
"4061103211","Liceul Tehnologic ”Sfântul Pantelimon”","Liceu tehnologic / Școală profesională",179150,"BUCUREŞTI SECTORUL 2","B"
"4061100393","Liceul Tehnologic Special nr. 3","Liceu tehnologic / Școală profesională",179150,"BUCUREŞTI SECTORUL 2","B"
"4061103446","Liceul Tehnologic Special ”Regina Elisabeta”","Liceu",179150,"BUCUREŞTI SECTORUL 2","B"
"4061101806","Școala Gimnazială Specială Pentru Deficienți De Vedere","Școală gimnazială",179150,"BUCUREŞTI SECTORUL 2","B"
"4061103627","Școala Profesională Specială nr. 2","Școală profesională / Învățământ dual",179150,"BUCUREŞTI SECTORUL 2","B"
"4061103057","Școala Profesională Specială nr. 3","Liceu tehnologic / Școală profesională",179150,"BUCUREŞTI SECTORUL 2","B"
"4061100375","Colegiul Tehnic ""Anghel Saligny""","Colegiu",179169,"BUCUREŞTI SECTORUL 3","B"
"4061101824","Colegiul Tehnic ""Costin D. Nenițescu""","Colegiu",179169,"BUCUREŞTI SECTORUL 3","B"
"4061102739","Colegiul Tehnic ""Mihai Bravu""","Colegiu",179169,"BUCUREŞTI SECTORUL 3","B"
"4061101896","Liceul Tehnologic ""Dragomir Hurmuzescu""","Liceu tehnologic / Școală profesională",179169,"BUCUREŞTI SECTORUL 3","B"
"4061100538","Liceul Tehnologic ""Elie Radu""","Liceu tehnologic / Școală profesională",179169,"BUCUREŞTI SECTORUL 3","B"
"4061106069","Liceul Tehnologic Theodor Pallady","Liceu tehnologic / Școală profesională",179169,"BUCUREŞTI SECTORUL 3","B"
"4061102463","Liceul Tehnologic ""Dacia""","Liceu tehnologic / Școală profesională",179178,"BUCUREŞTI SECTORUL 4","B"
"4061101982","Liceul Tehnologic de Metrologie ""Traian Vuia""","Liceu",179178,"BUCUREŞTI SECTORUL 4","B"
"4061100687","Liceul Tehnologic ""Mircea Vulcănescu""","Liceu tehnologic / Școală profesională",179178,"BUCUREŞTI SECTORUL 4","B"
"4061100927","Seminarul Teologic Ortodox","Liceu",179178,"BUCUREŞTI SECTORUL 4","B"
"4061101358","Şcoala Gimnazială Specială nr. 4","Școală gimnazială",179178,"BUCUREŞTI SECTORUL 4","B"
"4061101019","Colegiul Economic ""Viilor""","Colegiu",179187,"BUCUREŞTI SECTORUL 5","B"
"4061103482","Colegiul Tehnic de Industrie Alimentară ""Dumitru Moţoc""","Colegiu",179187,"BUCUREŞTI SECTORUL 5","B"
"4061100131","Colegiul Tehnic Energetic","Colegiu",179187,"BUCUREŞTI SECTORUL 5","B"
"4061103143","Colegiul Tehnologic ""Grigore Cerchez""","Colegiu",179187,"BUCUREŞTI SECTORUL 5","B"
"4061102115","Liceul Tehnologic ""Dimitrie Gusti""","Școală profesională / Învățământ dual",179187,"BUCUREŞTI SECTORUL 5","B"
"4061101177","Colegiul Economic ""Costin C. Kiriţescu""","Colegiu",179196,"BUCUREŞTI SECTORUL 6","B"
"4061103871","Colegiul Tehnic ""Carol I""","Colegiu",179196,"BUCUREŞTI SECTORUL 6","B"
"4061102264","Colegiul Tehnic de Poştă și Telecomunicaţii ""Gheorghe Airinei""","Liceu tehnologic / Școală profesională",179196,"BUCUREŞTI SECTORUL 6","B"
"4061101634","Colegiul Tehnic ""Gheorghe Asachi""","Liceu tehnologic / Școală profesională",179196,"BUCUREŞTI SECTORUL 6","B"
"4061101141","Colegiul Tehnic ""Iuliu Maniu""","Colegiu",179196,"BUCUREŞTI SECTORUL 6","B"
"4061100289","Colegiul Tehnic ""Petru Maior""","Liceu tehnologic / Școală profesională",179196,"BUCUREŞTI SECTORUL 6","B"
"4061101521","Liceul Tehnologic ""Petru Poni""","Liceu tehnologic / Școală profesională",179196,"BUCUREŞTI SECTORUL 6","B"
"4061103663","Şcoala Gimnazială Specială ""Constantin Păunescu""","Școală gimnazială",179196,"BUCUREŞTI SECTORUL 6","B"
"4061103229","Școala Profesională Specială pentru Deficienţi de Auz ""Sfânta Maria""","Liceu tehnologic / Școală profesională",179196,"BUCUREŞTI SECTORUL 6","B"
"0461107608","COLEGIUL ECONOMIC ""ION GHICA"" BACĂU","Colegiu",20304,"BACĂU","BC"
"0461108197","COLEGIUL N.V. KARPEN"" BACĂU","Colegiu",20304,"BACĂU","BC"
"0461104537","LICEUL TEHNOLOGIC ""ANGHEL SALIGNY"" BACĂU","Liceu",20304,"BACĂU","BC"
"0461107947","LICEUL TEHNOLOGIC ""DUMITRU MANGERON"" BACĂU","Liceu tehnologic / Școală profesională",20304,"BACĂU","BC"
"0461107115","LICEUL TEHNOLOGIC ""GRIGORE ANTIPA"" BACĂU","Liceu tehnologic / Școală profesională",20304,"BACĂU","BC"
"0461105036","LICEUL TEHNOLOGIC ""PETRU RAREŞ"" BACĂU","Liceu tehnologic / Școală profesională",20304,"BACĂU","BC"
"0461107712","COLEGIUL TEHNIC ""DIMITRIE GHIKA"" COMĂNEŞTI","Liceu tehnologic / Școală profesională",20830,"COMĂNEŞTI","BC"
"0461107662","LICEUL TEHNOLOGIC DĂRMĂNEŞTI","Liceu tehnologic / Școală profesională",22175,"DĂRMĂNEŞTI","BC"
"0461104998","LICEUL TEHNOLOGIC FĂGET","Liceu",22727,"FĂGET","BC"
"0461107671","COLEGIUL TEHNIC ""GRIGORE COBĂLCESCU"" MOINEŞTI","Liceu tehnologic / Școală profesională",20885,"MOINEŞTI","BC"
"0461107201","COLEGIUL TEHNIC ""GHEORGHE ASACHI"" ONEŞTI","Colegiu",20572,"ONEŞTI","BC"
"0461107504","LICEUL TEHNOLOGIC ONEŞTI","Liceu tehnologic / Școală profesională",20572,"ONEŞTI","BC"
"0461107843","LICEUL TEHNOLOGIC ""PETRU PONI"" ONEŞTI","Liceu tehnologic / Școală profesională",20572,"ONEŞTI","BC"
"0461108093","LICEUL TEHNOLOGIC ""GEORGETA J.CANCICOV"" PARINCEA","Liceu tehnologic / Școală profesională",24098,"PARINCEA","BC"
"0461107576","LICEUL TEHNOLOGIC ""ALEXANDRU VLAHUŢĂ"" PODU TURCULUI","Liceu tehnologic / Școală profesională",24533,"PODU TURCULUI","BC"
"0461108283","LICEUL TEHNOLOGIC RĂCHITOASA","Liceu tehnologic / Școală profesională",24846,"RĂCHITOASA","BC"
"0461107888","LICEUL TEHNOLOGIC ""JACQUES M. ELIAS"" SASCUT","Liceu tehnologic / Școală profesională",25077,"SASCUT","BC"
"0461107409","LICEUL TEHNOLOGIC TÂRGU OCNA","Liceu tehnologic / Școală profesională",20974,"TÂRGU OCNA","BC"
"0561101754","COLEGIUL TEHNIC ""ALEXANDRU ROMAN"" ALEȘD","Colegiu",26706,"ALEŞD","BH"
"0561102027","COLEGIUL TEHNIC ""IOAN CIORDAȘ"" BEIUȘ","Liceu tehnologic / Școală profesională",26813,"BEIUŞ","BH"
"0561100916","LICEUL TEHNOLOGIC AGROINDUSTRIAL ""TAMASI ARON"" BORȘ","Liceu tehnologic / Școală profesională",27640,"BORŞ","BH"
"0561101035","ȘCOALA GIMNAZIALĂ NR.1 BRUSTURI","Școală gimnazială",27766,"BRUSTURI","BH"
"0561101709","LICEUL TEHNOLOGIC NR.1 CADEA","Liceu tehnologic / Școală profesională",30933,"CADEA","BH"
"0561108241","LICEUL TEHNOLOGIC NR.1 DOBREŞTI","Liceu tehnologic / Școală profesională",29163,"DOBREŞTI","BH"
"0561100034","COLEGIUL NAȚIONAL ""OCTAVIAN GOGA"" MARGHITA","Colegiu",26886,"MARGHITA","BH"
"0561100102","LICEUL TEHNOLOGIC ""HOREA"" MARGHITA","Liceu",26886,"MARGHITA","BH"
"0561100251","LICEUL TEORETIC ""HORVATH JANOS"" MARGHITA","Liceu",26886,"MARGHITA","BH"
"0561109097","CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ ""BONITAS"" ORADEA","Centru de Educație Incluzivă",26573,"ORADEA","BH"
"0561100079","COLEGIUL ECONOMIC ""PARTENIE COSMA"" ORADEA","Liceu tehnologic / Școală profesională",26573,"ORADEA","BH"
"0561108589","COLEGIUL TEHNIC ""MIHAI VITEAZUL"" ORADEA","Colegiu",26573,"ORADEA","BH"
"0561100043","COLEGIUL TEHNIC ""TRAIAN VUIA"" ORADEA","Colegiu",26573,"ORADEA","BH"
"0561100798","LICEUL ORTODOX ""EPISCOP ROMAN CIOROGARIU"" ORADEA","Liceu",26573,"ORADEA","BH"
"0561108458","LICEUL TEHNOLOGIC ""CONSTANTIN BRÂNCUȘI"" ORADEA","Liceu",26573,"ORADEA","BH"
"0561100762","LICEUL TEHNOLOGIC SANITAR ""VASILE VOICULESCU"" ORADEA","Liceu",26573,"ORADEA","BH"
"0561100061","LICEUL TEHNOLOGIC SPECIAL NR.1 ORADEA","Liceu tehnologic / Școală profesională",26573,"ORADEA","BH"
"0561100183","LICEUL TEOLOGIC ROMANO-CATOLIC ""SZENT LASZLO"" ORADEA","Liceu",26573,"ORADEA","BH"
"0561108639","LICEUL TEHNOLOGIC NR.1 POPEȘTI","Liceu tehnologic / Școală profesională",30577,"POPEŞTI","BH"
"0561100803","LICEUL TEHNOLOGIC NR.1 SALONTA","Liceu tehnologic / Școală profesională",26984,"SALONTA","BH"
"0561100866","LICEUL TEORETIC ""ARANY JANOS"" SALONTA","Liceu",26984,"SALONTA","BH"
"0561100215","ȘCOALA GIMNAZIALĂ ""TOLDY"" SÂNNICOLAU DE MUNTE","Școală gimnazială",30979,"SÂNNICOLAU DE MUNTE","BH"
"0561108621","LICEUL TEHNOLOGIC NR.1 SUPLACU DE BARCĂU","Liceu tehnologic / Școală profesională",31271,"SUPLACU DE BARCĂU","BH"
"0561100224","LICEUL TEHNOLOGIC ""UNIREA"" ȘTEI","Liceu",26859,"ŞTEI","BH"
"0561100097","LICEUL TEHNOLOGIC NR.1 ŞUNCUIUŞ","Liceu tehnologic / Școală profesională",31529,"ŞUNCUIUŞ","BH"
"0561101695","COLEGIUL TEHNIC NR.1 VADU CRIŞULUI","Colegiu",31985,"VADU CRIŞULUI","BH"
"0561101591","LICEUL TEHNOLOGIC NR.1 VALEA LUI MIHAI","Liceu",32036,"VALEA LUI MIHAI","BH"
"0661101499","LICEUL TEHNOLOGIC AGRICOL BECLEAN","Liceu",32492,"BECLEAN","BN"
"0661100747","LICEUL TEHNOLOGIC ""HENRI COANDĂ"" BECLEAN","Liceu tehnologic / Școală profesională",32492,"BECLEAN","BN"
"0661103809","COLEGIUL TEHNIC ""INFOEL"" BISTRIȚA","Colegiu",32401,"BISTRIŢA","BN"
"0661100815","LICEUL TEHNOLOGIC AGRICOL BISTRIȚA","Liceu",32401,"BISTRIŢA","BN"
"0661101237","LICEUL TEHNOLOGIC BISTRIȚA","Liceu tehnologic / Școală profesională",32401,"BISTRIŢA","BN"
"0661100697","LICEUL TEHNOLOGIC DE SERVICII BISTRIȚA","Liceu tehnologic / Școală profesională",32401,"BISTRIŢA","BN"
"0661103682","LICEUL TEHNOLOGIC ""GRIGORE MOISIL"" BISTRIȚA","Liceu tehnologic / Școală profesională",32401,"BISTRIŢA","BN"
"0661101178","ȘCOALA PROFESIONALĂ SPECIALĂ ""SFÂNTA MARIA"" BISTRIȚA","Școală profesională / Învățământ dual",32401,"BISTRIŢA","BN"
"0661103646","LICEUL TEHNOLOGIC ""ION CĂIAN ROMÂNUL"" CĂIANU MIC","Liceu tehnologic / Școală profesională",32820,"CĂIANU MIC","BN"
"0661101074","LICEUL TEHNOLOGIC FELDRU","Liceu tehnologic / Școală profesională",33257,"FELDRU","BN"
"0661100878","LICEUL TEHNOLOGIC LECHINȚA","Liceu tehnologic / Școală profesională",33444,"LECHINŢA","BN"
"0661103664","LICEUL TEHNOLOGIC ""LIVIU REBREANU"" MAIERU","Liceu tehnologic / Școală profesională",33630,"MAIERU","BN"
"0661103691","LICEUL ECONOMIC NĂSĂUD","Liceu",32553,"NĂSĂUD","BN"
"0661100082","LICEUL SILVIC ""TRANSILVANIA"" NĂSĂUD","Liceu tehnologic / Școală profesională",32553,"NĂSĂUD","BN"
"0661100055","LICEUL TEORETIC ""RADU PETRESCU"" PRUNDU BÂRGĂULUI","Liceu",34244,"PRUNDU BÂRGĂULUI","BN"
"0661103637","LICEUL TEORETIC ""SOLOMON HALIȚĂ"" SÂNGEORZ-BĂI","Liceu",32606,"SÂNGEORZ-BĂI","BN"
"0661100037","ȘCOALA PROFESIONALĂ TÂRLIȘUA","Liceu tehnologic / Școală profesională",35161,"TÂRLIŞUA","BN"
"0661101436","LICEUL TEORETIC ""CONSTANTIN ROMANU VIVU"" TEACA","Liceu",34994,"TEACA","BN"
"0661101463","LICEUL TEHNOLOGIC TELCIU","Liceu",35063,"TELCIU","BN"
"0961102012","CENTRUL ŞCOLAR DE EDUCAŢIE INCLUZIVĂ","Centru special de educație incluzivă",42691,"BRĂILA","BR"
"0961102482","COLEGIUL ECONOMIC ""ION GHICA""","Colegiu",42691,"BRĂILA","BR"
"0961102577","COLEGIUL TEHNIC ""COSTIN D. NENIŢESCU""","Colegiu",42691,"BRĂILA","BR"
"0961100159","LICEUL TEHNOLOGIC ""ANGHEL SALIGNY""","Liceu tehnologic / Școală profesională",42691,"BRĂILA","BR"
"0961102179","LICEUL TEHNOLOGIC ""EDMOND NICOLAU"" BRĂILA","Liceu tehnologic / Școală profesională",42691,"BRĂILA","BR"
"0961101662","LICEUL TEHNOLOGIC ""GRIGORE MOISIL""","Liceu tehnologic / Școală profesională",42691,"BRĂILA","BR"
"0961101947","LICEUL TEHNOLOGIC ""PANAIT ISTRATI"" BRĂILA","Liceu tehnologic / Școală profesională",42691,"BRĂILA","BR"
"0961100082","LICEUL TEORETIC ""GEORGE VÂLSAN""","Liceu",42762,"FĂUREI","BR"
"0961101929","ŞCOALA PROFESIONALĂ ""EMIL DRĂGAN""","Școală profesională / Învățământ dual",43288,"GRADIŞTEA","BR"
"0961100105","LICEUL TEHNOLOGIC ""NICOLAE ONCESCU""","Liceu tehnologic / Școală profesională",43340,"IANCA","BR"
"0961101757","LICEUL TEHNOLOGIC ""NICOLAE TITULESCU"" ÎNSURĂŢEI","Liceu tehnologic / Școală profesională",43420,"ÎNSURĂŢEI","BR"
"0761100031","COLEGIUL ECONOMIC ""OCTAV ONICESCU"" BOTOSANI","Colegiu",35740,"BOTOŞANI","BT"
"0761105063","COLEGIUL TEHNIC ""GHEORGHE ASACHI"" BOTOSANI","Colegiu",35740,"BOTOŞANI","BT"
"0761105054","LICEUL ""ALEXANDRU CEL BUN’’ BOTOSANI","Liceu",35740,"BOTOŞANI","BT"
"0761100067","LICEUL ""DIMITRIE NEGREANU"" BOTOSANI","Liceu",35740,"BOTOŞANI","BT"
"0761105149","LICEUL TEHNOLOGIC ""ELIE RADU"" BOTOSANI","Liceu tehnologic / Școală profesională",35740,"BOTOŞANI","BT"
"0761104451","LICEUL TEHNOLOGIC ""PETRU RAREŞ’’ BOTOSANI","Liceu tehnologic / Școală profesională",35740,"BOTOŞANI","BT"
"0761105375","SCOALA PROFESIONALA SPECIALA ""SFANTUL STELIAN"" BOTOSANI","Școală profesională / Învățământ dual",35740,"BOTOŞANI","BT"
"0761104935","LICEUL TEHNOLOGIC BUCECEA","Liceu tehnologic / Școală profesională",36462,"BUCECEA","BT"
