"siiir","denumire","categorie","siruta","localitate","judet"
"1861105656","LICEUL DE ARTE ""CONSTANTIN BRAILOIU"" TG-JIU","Liceu","77821","TÂRGU JIU","GJ"
"1861105362","LICEUL ENERGETIC TG-JIU","Liceu","77821","TÂRGU JIU","GJ"
"1861105801","LICEUL TEOLOGIC TG-JIU","Liceu","77821","TÂRGU JIU","GJ"
"1861105403","LICEUL TEHNOLOGIC TISMANA","Liceu","82449","TISMANA","GJ"
"1861106241","LICEUL TEHNOLOGIC TURBUREA","Liceu","82564","TURBUREA","GJ"
"1861106096","LICEUL TEHNOLOGIC TURCENI","Liceu","82626","TURCENI","GJ"
"1861106024","LICEUL TEHNOLOGIC TICLENI","Liceu","78463","ŢICLENI","GJ"
"1761104679","LICEUL TEHNOLOGIC ""PAUL BUJOR"", ORAS BERESTI","Liceu tehnologic / Școală profesională","75347","BEREŞTI","GL"
"1761100725","LICEUL TEHNOLOGIC NR.1, COMUNA COROD","Liceu tehnologic / Școală profesională","75962","COROD","GL"
"1761101468","LICEUL TEHNOLOGIC NR.1, COMUNA CUDALBI","Liceu","76166","CUDALBI","GL"
"1761100458","SCOALA GIMNAZIALA NR.1, COMUNA DRAGUSENI","Școală gimnazială","76184","DRĂGUŞENI","GL"
"1761104702","COLEGIUL DE INDUSTRIE ALIMENTARA ""ELENA DOAMNA"", LOCALITATEA GALATI","Liceu tehnologic / Școală profesională","75105","GALAŢI","GL"
"1761100969","COLEGIUL ECONOMIC ""VIRGIL MADGEARU"", LOCALITATEA GALATI","Liceu tehnologic / Școală profesională","75105","GALAŢI","GL"
"1761100675","COLEGIUL NATIONAL ""ALEXANDRU IOAN CUZA"", LOCALITATEA GALATI","Colegiu","75105","GALAŢI","GL"
"1761101224","COLEGIUL NATIONAL ""COSTACHE NEGRI"", LOCALITATEA GALATI","Colegiu","75105","GALAŢI","GL"
"1761100024","COLEGIUL NATIONAL ""MIHAIL KOGALNICEANU"", LOCALITATEA GALATI","Colegiu","75105","GALAŢI","GL"
"1761101233","COLEGIUL NATIONAL ""VASILE ALECSANDRI"", LOCALITATEA GALATI","Colegiu","75105","GALAŢI","GL"
"1761101206","LICEUL CU PROGRAM SPORTIV, LOCALITATEA GALATI","Liceu","75105","GALAŢI","GL"
"1761100847","LICEUL DE ARTE ""DIMITRIE CUCLIN"", LOCALITATEA GALATI","Liceu","75105","GALAŢI","GL"
"1761101043","LICEUL DE TRANSPORTURI AUTO ""TRAIAN VUIA"", MUNICIPIUL GALATI","Liceu","75105","GALAŢI","GL"
"1761100684","LICEUL DE TURISM SI ALIMENTATIE ""DUMITRU MOTOC"", MUNICIPIUL GALATI","Liceu","75105","GALAŢI","GL"
"1761101717","LICEUL TEHNOLOGIC ""ANGHEL SALIGNY"", LOCALITATEA GALATI","Liceu tehnologic / Școală profesională","75105","GALAŢI","GL"
"1761104358","LICEUL TEHNOLOGIC ""AUREL VLAICU"", MUNICIPIUL GALATI","Liceu","75105","GALAŢI","GL"
"1761100752","LICEUL TEHNOLOGIC ""CAROL I"", MUNICIPIUL GALATI","Liceu","75105","GALAŢI","GL"
"1761101052","LICEUL TEHNOLOGIC ""GENERAL DE MARINA NICOLAE DUMITRESCU MAICAN"", LOCALITATEA GALATI","Școală postliceală","75105","GALAŢI","GL"
"1761101581","LICEUL TEHNOLOGIC ""PAUL DIMO"", MUNICIPIUL GALATI","Școală postliceală","75105","GALAŢI","GL"
"1761100214","LICEUL TEHNOLOGIC ""RADU NEGRU"", LOCALITATEA GALATI","Școală postliceală","75105","GALAŢI","GL"
"1761100128","LICEUL TEHNOLOGIC ""SIMION MEHEDINTI"", LOCALITATEA GALATI","Școală postliceală","75105","GALAŢI","GL"
"1761101762","LICEUL TEORETIC ""DUNAREA"", LOCALITATEA GALATI","Liceu","75105","GALAŢI","GL"
"1761101147","LICEUL TEORETIC ""EMIL RACOVITA"", LOCALITATEA GALATI","Liceu","75105","GALAŢI","GL"
"1761100598","LICEUL TEORETIC ""MIRCEA ELIADE"", LOCALITATEA GALATI","Liceu","75105","GALAŢI","GL"
"1761104584","LICEUL TEORETIC ""SFANTA MARIA"", LOCALITATEA GALATI","Liceu","75105","GALAŢI","GL"
"1761104498","SCOALA PROFESIONALA SPECIALA ""EMIL GARLEANU"", LOCALITATEA GALATI","Școală profesională / Învățământ dual","75105","GALAŢI","GL"
"1761101165","SEMINARUL TEOLOGIC ORTODOX ""SF. ANDREI"", LOCALITATEA GALATI","Liceu","75105","GALAŢI","GL"
"1761101509","SCOALA PROFESIONALA ""HORTENSIA PAPADAT BENGESCU"", COMUNA IVESTI","Liceu tehnologic / Școală profesională","76610","IVEŞTI","GL"
"1761100015","LICEUL TEHNOLOGIC ""COSTACHE CONACHI"", COMUNA PECHEA","Liceu tehnologic / Școală profesională","76978","PECHEA","GL"
"1761101563","LICEUL TEHNOLOGIC ""EREMIA GRIGORESCU"", ORAS TG.BUJOR","Liceu","75481","TÂRGU BUJOR","GL"
"1761101269","COLEGIUL NATIONAL ""CALISTRAT HOGAS"", LOCALITATEA TECUCI","Colegiu","75212","TECUCI","GL"
"1761101495","COLEGIUL NATIONAL DE AGRICULTURA SI ECONOMIE, LOCALITATEA TECUCI","Colegiu","75212","TECUCI","GL"
"1761101337","COLEGIUL NATIONAL ""SPIRU HARET"", LOCALITATEA TECUCI","Colegiu","75212","TECUCI","GL"
"1761104331","LICEUL TEHNOLOGIC ""ELENA CARAGIANI"", LOCALITATEA TECUCI","Liceu tehnologic / Școală profesională","75212","TECUCI","GL"
"1761104548","LICEUL TEHNOLOGIC ""OVID CALEDONIU"", LOCALITATEA TECUCI","Școală postliceală","75212","TECUCI","GL"
"1761104557","LICEUL TEHNOLOGIC ""TUDOR VLADIMIRESCU"", COMUNA TUDOR VLADIMIRESCU","Liceu tehnologic / Școală profesională","77322","TUDOR VLADIMIRESCU","GL"
"5261100781","LICEUL TEHNOLOGIC ”DIMITRIE BOLINTINEANU” BOLINTIN VALE","Liceu tehnologic / Școală profesională","101207","BOLINTIN-VALE","GR"
"5261101511","LICEUL TEHNOLOGIC ”MIHAI VITEAZUL” CĂLUGĂRENI",NA,"101671","CĂLUGĂRENI","GR"
"5261100026","LICEUL TEHNOLOGIC NR.1 COMANA","Liceu tehnologic / Școală profesională","102115","COMANA","GR"
"5261100858","COLEGIUL NAȚIONAL ""ION MAIORESCU"" GIURGIU","Colegiu","100530","GIURGIU","GR"
"5261101375","COLEGIUL TEHNIC ”VICEAMIRAL IOAN BĂLĂNESCU” GIURGIU","Școală postliceală","100530","GIURGIU","GR"
"5261101072","LICEUL TEHNOLOGIC ”ION BARBU” GIURGIU","Liceu tehnologic / Școală profesională","100530","GIURGIU","GR"
"5261101497","LICEUL TEORETIC ”NICOLAE CARTOJAN” GIURGIU","Liceu","100530","GIURGIU","GR"
"5261101271","LICEUL TEORETIC ”TUDOR VIANU” GIURGIU","Liceu","100530","GIURGIU","GR"
"5261101443","SEMINARUL TEOLOGIC ORTODOX ""TEOCTIST PATRIARHUL""","Liceu","100530","GIURGIU","GR"
"5261101113","LICEUL ”UDRIȘTE NĂSTUREL” HOTARELE","Liceu","103648","HOTARELE","GR"
"5261100799","LICEUL TEHNOLOGIC ”TIU DUMITRESCU” MIHĂILEȘTI","Liceu tehnologic / Școală profesională","104145","MIHĂILEŞTI","GR"
"5261100709","LICEUL TEHNOLOGIC NR.1 PRUNDU","Liceu tehnologic / Școală profesională","104699","PRUNDU","GR"
"2061103297","LICEUL TEORETIC ""AVRAM IANCU"" BRAD","Liceu","87308","BRAD","HD"
"2061100864","LICEUL TEHNOLOGIC ""OVID DENSUSIANU"" CĂLAN","Liceu tehnologic / Școală profesională","87433","CĂLAN","HD"
"2061100855","LICEUL TEHNOLOGIC ""CRIȘAN"" CRIȘCIOR","Liceu","87371","CRIŞCIOR","HD"
"2061100032","COLEGIUL NAȚIONAL ""DECEBAL"" DEVA","Colegiu","86696","DEVA","HD"
"2061100778","COLEGIUL NAȚIONAL PEDAGOGIC ""REGINA MARIA"" DEVA","Colegiu","86696","DEVA","HD"
"2061103071","LICEUL CU PROGRAM SPORTIV ""CETATE"" DEVA","Liceu","86696","DEVA","HD"
"2061101128","LICEUL DE ARTE ""SIGISMUND TODUȚĂ"" DEVA","Liceu","86696","DEVA","HD"
"2061100742","LICEUL TEHNOLOGIC ENERGETIC ""DRAGOMIR HURMUZESCU"" DEVA","Liceu","86696","DEVA","HD"
"2061100059","LICEUL TEHNOLOGIC ""GRIGORE MOISIL"" DEVA","Liceu tehnologic / Școală profesională","86696","DEVA","HD"
"2061100769","LICEUL TEHNOLOGIC ""TRANSILVANIA"" DEVA","Liceu","86696","DEVA","HD"
"2061100891","LICEUL TEORETIC ""TEGLAS GABOR"" DEVA","Liceu","86696","DEVA","HD"
"2061103347","LICEUL TEHNOLOGIC AGRICOL ""ALEXANDRU BORZA"" GEOAGIU","Liceu","89570","GEOAGIU","HD"
"2061100534","LICEUL TEORETIC GHELARI","Liceu","86892","GHELARI","HD"
"2061100692","LICEUL TEORETIC ""I. C. BRĂTIANU"" HAȚEG","Liceu","87585","HAŢEG","HD"
"2061100421","COLEGIUL ECONOMIC ""EMANUIL GOJDU"" HUNEDOARA","Colegiu","86829","HUNEDOARA","HD"
"2061100448","COLEGIUL NAȚIONAL ""IANCU DE HUNEDOARA"" HUNEDOARA","Colegiu","86829","HUNEDOARA","HD"
"2061100145","LICEUL TEHNOLOGIC ""CONSTANTIN BURSAN"" HUNEDOARA","Liceu tehnologic / Școală profesională","86829","HUNEDOARA","HD"
"2061100023","LICEUL TEHNOLOGIC ""MATEI CORVIN"" HUNEDOARA","Colegiu","86829","HUNEDOARA","HD"
"2061100801","LICEUL TEORETIC ""TRAIAN LALESCU"" HUNEDOARA","Liceu","86829","HUNEDOARA","HD"
"2061103252","LICEUL TEORETIC ""SILVIU DRAGOMIR"" ILIA","Liceu","89865","ILIA","HD"
"2061100163","LICEUL TEHNOLOGIC LUPENI","Liceu","87068","LUPENI","HD"
"2061103139","LICEUL TEORETIC ""MIRCEA ELIADE"" LUPENI","Liceu","87068","LUPENI","HD"
"2061101042","LICEUL TEHNOLOGIC ""NICOLAUS OLAHUS"" ORĂȘTIE","Liceu","87647","ORĂŞTIE","HD"
"2061103121","LICEUL TEORETIC ""AUREL VLAICU"" ORĂȘTIE","Liceu","87647","ORĂŞTIE","HD"
"2061100439","COLEGIUL TEHNIC ""CONSTANTIN BRÂNCUŞI"" PETRILA","Liceu tehnologic / Școală profesională","87086","PETRILA","HD"
"2061100629","COLEGIUL ECONOMIC ""HERMES"" PETROȘANI","Colegiu","87004","PETROŞANI","HD"
"2061100683","COLEGIUL NAȚIONAL DE INFORMATICĂ ""CARMEN SYLVA"" PETROȘANI","Colegiu","87004","PETROŞANI","HD"
"2061100959","COLEGIUL NAȚIONAL ""MIHAI EMINESCU"" PETROȘANI","Colegiu","87004","PETROŞANI","HD"
"2061100674","LICEUL TEHNOLOGIC ""DIMITRIE LEONIDA"" PETROȘANI","Liceu tehnologic / Școală profesională","87004","PETROŞANI","HD"
"2061100095","SEMINARUL TEOLOGIC ORTODOX ""SFÂNTA ECATERINA"" PRISLOP","Liceu","87610","SILVAŞU DE SUS","HD"
"2061101024","LICEUL TEHNOLOGIC DE TRANSPORT FEROVIAR ""ANGHEL SALIGNY"" SIMERIA","Liceu","87674","SIMERIA","HD"
"2061100923","LICEUL TEHNOLOGIC ""RETEZAT"" URICANI","Școală profesională / Învățământ dual","87148","URICANI","HD"
"2061100986","LICEUL TEHNOLOGIC ""MIHAI VITEAZU"" VULCAN","Liceu","87184","VULCAN","HD"
"1961103829","LICEUL TEHNOLOGIC ""LIVIU REBREANU"" BĂLAN","Liceu tehnologic / Școală profesională","83473","BĂLAN","HR"
"1961100057","LICEUL TEHNOLOGIC ""ZIMMETHAUSEN"" BORSEC","Liceu tehnologic / Școală profesională","83507","BORSEC","HR"
"1961103865","LICEUL TEHNOLOGIC CORBU","Liceu","84157","CORBU","HR"
"1961104685","LICEUL TEHNOLOGIC CORUND","Liceu tehnologic / Școală profesională","84184","CORUND","HR"
"1961104735","LICEUL TEHNOLOGIC ""ZEYK DOMOKOS"" CRISTURU SECUIESC","Liceu tehnologic / Școală profesională","83534","CRISTURU SECUIESC","HR"
"1961104192","LICEUL TEOLOGIC UNITARIAN ""BERDE MÓZES"" CRISTURU SECUIESC","Liceu","83534","CRISTURU SECUIESC","HR"
"1961103906","LICEUL TEORETIC ""ORBÁN BALÁZS"" CRISTURU SECUIESC","Liceu","83534","CRISTURU SECUIESC","HR"
"1961103987","LICEUL TEHNOLOGIC ""PETŐFI SÁNDOR"" DĂNEŞTI","Liceu tehnologic / Școală profesională","84246","DĂNEŞTI","HR"
"1961103811","LICEUL TEHNOLOGIC ""PUSKÁS TIVADAR"" DITRĂU","Liceu tehnologic / Școală profesională","84353","DITRĂU","HR"
"1961103716","COLEGIUL TEHNIC ""BATTHYÁNY IGNÁC"" GHEORGHENI","Școală postliceală","83570","GHEORGHENI","HR"
"1961104717","LICEUL TEHNOLOGIC ""FOGARASY MIHÁLY"" GHEORGHENI","Liceu","83570","GHEORGHENI","HR"
"1961104798","LICEUL TEORETIC ""SALAMON ERNŐ"" GHEORGHENI","Liceu","83570","GHEORGHENI","HR"
"1961104468","LICEUL TEORETIC ""SFÂNTU NICOLAE"" GHEORGHENI","Liceu","83570","GHEORGHENI","HR"
"1961103752","LICEUL TEHNOLOGIC ""SÖVÉR ELEK"" JOSENI","Liceu tehnologic / Școală profesională","84567","JOSENI","HR"
"1961104405","LICEUL TEOLOGIC ROMANO-CATOLIC ""SZENT ERZSÉBET"" LUNCA DE SUS","Liceu","84763","LUNCA DE SUS","HR"
"1961103707","COLEGIUL NAȚIONAL ""MÁRTON ÁRON"" MIERCUREA CIUC","Colegiu","83339","MIERCUREA CIUC","HR"
"1961104364","COLEGIUL NAŢIONAL ""OCTAVIAN GOGA"" MIERCUREA CIUC","Colegiu","83339","MIERCUREA CIUC","HR"
"1961104667","LICEUL DE ARTE ""NAGY ISTVÁN"" MIERCUREA CIUC","Liceu","83339","MIERCUREA CIUC","HR"
"1961104156","LICEUL TEHNOLOGIC ""JOANNES KAJONI"" MIERCUREA CIUC","Liceu tehnologic / Școală profesională","83339","MIERCUREA CIUC","HR"
"1961104346","LICEUL TEHNOLOGIC ""KÓS KÁROLY"" MIERCUREA CIUC","Școală postliceală","83339","MIERCUREA CIUC","HR"
"1961104296","LICEUL TEHNOLOGIC ""SZÉKELY KÁROLY"" MIERCUREA CIUC","Școală postliceală","83339","MIERCUREA CIUC","HR"
"1961104875","LICEUL TEHNOLOGIC ""VENCZEL JÓZSEF"" MIERCUREA CIUC","Liceu tehnologic / Școală profesională","83339","MIERCUREA CIUC","HR"
"1961104509","LICEUL TEOLOGIC ROMANO-CATOLIC ""SEGITŐ MÁRIA"" MIERCUREA CIUC","Liceu","83339","MIERCUREA CIUC","HR"
"1961104061","ȘCOALA PROFESIONALĂ SPECIALĂ ""SZENT ANNA"" MIERCUREA CIUC","Liceu tehnologic / Școală profesională","83339","MIERCUREA CIUC","HR"
"1961104102","COLEGIUL REFORMAT ""BACZKAMADARASI KIS GERGELY"" ODORHEIU SECUIESC","Colegiu","83142","ODORHEIU SECUIESC","HR"
"1961104486","LICEUL DE ARTE ""DR.PALLÓ IMRE"" ODORHEIU SECUIESC","Liceu","83142","ODORHEIU SECUIESC","HR"
"1961104694","LICEUL ""MARIN PREDA"" ODORHEIU SECUIESC","Liceu","83142","ODORHEIU SECUIESC","HR"
"1961103797","LICEUL PEDAGOGIC ""BENEDEK ELEK"" ODORHEIU SECUIESC","Liceu","83142","ODORHEIU SECUIESC","HR"
"1961103761","LICEUL TEHNOLOGIC ""BÁNYAI JÁNOS"" ODORHEIU SECUIESC","Liceu tehnologic / Școală profesională","83142","ODORHEIU SECUIESC","HR"
"1961104622","LICEUL TEHNOLOGIC ""EÖTVÖS JÓZSEF"" ODORHEIU SECUIESC","Liceu tehnologic / Școală profesională","83142","ODORHEIU SECUIESC","HR"
"1961104916","LICEUL TEHNOLOGIC ""KÓS KÁROLY"" ODORHEIU SECUIESC","Liceu tehnologic / Școală profesională","83142","ODORHEIU SECUIESC","HR"
"1961100021","LICEUL TEORETIC ""TAMÁSI ÁRON"" ODORHEIU SECUIESC","Liceu","83142","ODORHEIU SECUIESC","HR"
"1961104111","LICEUL TEHNOLOGIC ""TIVAI NAGY IMRE"" SÂNMARTIN","Liceu tehnologic / Școală profesională","85797","SÂNMARTIN","HR"
"1961104563","LICEUL ""MIRON CRISTEA"" SUBCETATE","Liceu","85886","SUBCETATE","HR"
"1961104518","COLEGIUL NAȚIONAL ""MIHAI EMINESCU"" TOPLIŢA","Școală postliceală","83641","TOPLIŢA","HR"
"1961104337","LICEUL TEORETIC ""KEMÉNY JÁNOS"" TOPLIŢA","Liceu","83641","TOPLIŢA","HR"
"1961104789","LICEUL TEORETIC ""O.C.TĂSLĂUANU"" TOPLIŢA","Liceu","83641","TOPLIŢA","HR"
"1961104052","LICEUL TEHNOLOGIC ""GÁBOR ÁRON"" VLĂHIȚA","Liceu tehnologic / Școală profesională","83758","VLĂHIŢA","HR"
"2361101286","COLEGIUL SILVIC “THEODOR PIETRARU“ BRĂNEȘTI","Colegiu","101305","BRĂNEŞTI","IF"
"2361101829","LICEUL TEHNOLOGIC ""CEZAR NICOLAU"" BRĂNEȘTI","Liceu","101305","BRĂNEŞTI","IF"
"2361102414","LICEUL TEORETIC ""TRAIAN LALESCU“ BRĂNEȘTI","Liceu","101305","BRĂNEŞTI","IF"
"2361102156","SEMINARUL TEOLOGIC LICEAL ORTODOX ""SFÂNTA FILOFTEIA"" BRĂNEȘTI","Liceu","101305","BRĂNEŞTI","IF"
"2361101621","LICEUL TEHNOLOGIC ""BARBU A. ŞTIRBEY"" BUFTEA","Liceu","100585","BUFTEA","IF"
"2361102328","LICEUL TEHNOLOGIC ""DUMITRU DUMITRESCU"" BUFTEA","Liceu tehnologic / Școală profesională","100585","BUFTEA","IF"
"2361101345","LICEUL TEHNOLOGIC ""PAMFIL ȘEICARU"" CIOROGÂRLA","Liceu","101966","CIOROGÂRLA","IF"
"2361102111","LICEUL TEHNOLOGIC ""VINTILĂ BRĂTIANU"" DRAGOMIREȘTI VALE","Liceu","102614","DRAGOMIREŞTI-VALE","IF"
"2361101725","LICEUL TEORETIC ""HORIA HULUBEI"" MĂGURELE","Liceu","179418","MĂGURELE","IF"
"2361101743","LICEUL TEORETIC ""IOAN PETRUŞ"" OTOPENI","Liceu","179490","OTOPENI","IF"
"2361100077","LICEUL TEORETIC NR. 1 PERIŞ","Liceu","104555","PERIŞ","IF"
"2361102174","LICEUL TEORETIC ""RADU POPESCU"" POPEȘTI LEORDENI","Liceu","179542","POPEŞTI LEORDENI","IF"
"2361101684","LICEUL TEHNOLOGIC ""DOAMNA CHIAJNA"" ROȘU - CHIAJNA","Liceu tehnologic / Școală profesională","179276","ROŞU","IF"
"2361101987","LICEUL TEORETIC ""MIHAIL KOGĂLNICEANU"" SNAGOV","Liceu","105179","SNAGOV","IF"
"2361101309","LICEUL TEORETIC ""ALEXANDRU ROSETTI"" VIDRA","Liceu","105945","VIDRA","IF"
"2361101612","LICEUL TEHNOLOGIC ""NICOLAE BĂLCESCU"" VOLUNTARI","Liceu tehnologic / Școală profesională","179560","VOLUNTARI","IF"
"2161101253","LICEUL TEHNOLOGIC ""IORDACHE ZOSSIMA"" ARMĂŞEŞTI","Liceu tehnologic / Școală profesională","100889","ARMĂŞEŞTI","IL"
"2161100754","LICEUL TEHNOLOGIC ""ANGHEL SALIGNY"" FETEŞTI","Liceu tehnologic / Școală profesională","92710","FETEŞTI","IL"
"2161101416","LICEUL TEHNOLOGIC DE INDUSTRIE ALIMENTARĂ FETEŞTI","Liceu tehnologic / Școală profesională","92710","FETEŞTI","IL"
"2161101312","LICEUL TEORETIC ""CAROL I"" FETEŞTI","Liceu","92710","FETEŞTI","IL"
"2161101497","LICEUL TEHNOLOGIC FIERBINŢI-TÂRG","Liceu tehnologic / Școală profesională","102758","FIERBINŢI-TÂRG","IL"
"2161100876","COLEGIUL NAŢIONAL ""MIHAI VITEAZUL"" SLOBOZIA","Colegiu","92667","SLOBOZIA","IL"
"2161101434","LICEUL DE ARTE ""IONEL PERLEA"" SLOBOZIA","Liceu","92667","SLOBOZIA","IL"
"2161100727","LICEUL PEDAGOGIC ""MATEI BASARAB"" SLOBOZIA","Liceu","92667","SLOBOZIA","IL"
"2161100998","LICEUL TEHNOLOGIC ""AL.IOAN CUZA"" SLOBOZIA","Liceu tehnologic / Școală profesională","92667","SLOBOZIA","IL"
"2161100849","LICEUL TEHNOLOGIC ""ÎNĂLŢAREA DOMNULUI"" SLOBOZIA","Liceu tehnologic / Școală profesională","92667","SLOBOZIA","IL"
"2161100953","LICEUL TEHNOLOGIC ""MIHAI EMINESCU"" SLOBOZIA","Liceu tehnologic / Școală profesională","92667","SLOBOZIA","IL"
"2161101226","SEMINARUL TEOLOGIC ORTODOX ""SF.IOAN GURĂ DE AUR"" SLOBOZIA","Liceu","92667","SLOBOZIA","IL"
"2161101271","LICEUL TEHNOLOGIC ŢĂNDĂREI","Liceu tehnologic / Școală profesională","92774","ŢĂNDĂREI","IL"
"2161101298","LICEUL TEORETIC ""PAUL GEORGESCU"" ŢĂNDĂREI","Liceu","92774","ŢĂNDĂREI","IL"
"2161101009","COLEGIUL NAŢIONAL""GRIGORE MOISIL"" URZICENI","Colegiu","100692","URZICENI","IL"
"2161101262","LICEUL TEHNOLOGIC ""SF.ECATERINA"" URZICENI","Liceu tehnologic / Școală profesională","100692","URZICENI","IL"
"2161101099","LICEUL TEHNOLOGIC URZICENI","Liceu tehnologic / Școală profesională","100692","URZICENI","IL"
"2261104707","LICEUL TEHNOLOGIC ""VICTOR MIHĂILESCU CRAIU"", BELCEŞTI","Liceu tehnologic / Școală profesională","95881","BELCEŞTI","IS"
"2261105798","LICEUL TEORETIC ""BOGDAN VODĂ"", HĂLĂUCEŞTI","Liceu","97447","HĂLĂUCEŞTI","IS"
"2261105762","COLEGIUL NAȚIONAL ""ȘTEFAN CEL MARE"", HÂRLĂU","Colegiu","95364","HÂRLĂU","IS"
"2261104526","LICEUL TEHNOLOGIC, HÂRLĂU","Liceu tehnologic / Școală profesională","95364","HÂRLĂU","IS"
"2261104639","COLEGIUL AGRICOL ŞI DE INDUSTRIE ALIMENTARĂ ""VASILE ADAMACHI"", IAŞI","Colegiu","95079","IAŞI","IS"
"2261105545","COLEGIUL ECONOMIC ADMINISTRATIV, IAŞI","Colegiu","95079","IAŞI","IS"
"2261104535","COLEGIUL NAŢIONAL ""COSTACHE NEGRUZZI"", IAŞI","Colegiu","95079","IAŞI","IS"
"2261105572","COLEGIUL NAȚIONAL DE ARTĂ ""OCTAV BĂNCILĂ"", IAŞI","Colegiu","95079","IAŞI","IS"
"2261106668","COLEGIUL NAȚIONAL ""EMIL RACOVIŢĂ"", IAŞI","Colegiu","95079","IAŞI","IS"
"2261106279","COLEGIUL NAȚIONAL ""GARABET IBRĂILEANU"", IAȘI","Colegiu","95079","IAŞI","IS"
"2261106519","COLEGIUL NAȚIONAL, IAŞI","Colegiu","95079","IAŞI","IS"
"2261102673","COLEGIUL NAȚIONAL ""MIHAI EMINESCU"", IAŞI","Colegiu","95079","IAŞI","IS"
"2261105875","COLEGIUL PEDAGOGIC ""VASILE LUPU"", IAȘI","Colegiu","95079","IAŞI","IS"
"2261105554","COLEGIUL TEHNIC ""GHEORGHE ASACHI"", IAŞI","Colegiu","95079","IAŞI","IS"
"2261106718","COLEGIUL TEHNIC ""IOAN C. ŞTEFĂNESCU"", IAŞI","Colegiu","95079","IAŞI","IS"
"2261105156","COLEGIUL TEHNIC ""ION HOLBAN"", IAȘI","Colegiu","95079","IAŞI","IS"
"2261106528","COLEGIUL TEHNIC ""MIHAIL STURDZA"", IAŞI","Colegiu","95079","IAŞI","IS"
"2261100092","LICEUL CU PROGRAM SPORTIV, IAŞI","Liceu","95079","IAŞI","IS"
"2261106071","LICEUL TEHNOLOGIC DE ELECTRONICĂ ŞI TELECOMUNICAŢII ""GHEORGHE MÂRZESCU"", IAŞI","Liceu","95079","IAŞI","IS"
"2261106017","LICEUL TEHNOLOGIC DE MECATRONICĂ ȘI AUTOMATIZĂRI, IAȘI","Liceu tehnologic / Școală profesională","95079","IAŞI","IS"
"2261106564","LICEUL TEHNOLOGIC DE TRANSPORTURI ȘI DE CONSTRUCȚII, IAŞI","Liceu tehnologic / Școală profesională","95079","IAŞI","IS"
"2261105373","LICEUL TEHNOLOGIC ""DIMITRIE LEONIDA"", IAŞI","Liceu","95079","IAŞI","IS"
"2261106442","LICEUL TEHNOLOGIC ECONOMIC DE TURISM, IAŞI","Liceu tehnologic / Școală profesională","95079","IAŞI","IS"
"2261106121","LICEUL TEHNOLOGIC ECONOMIC ""VIRGIL MADGEARU"", IAŞI","Liceu","95079","IAŞI","IS"
"2261105165","LICEUL TEHNOLOGIC ""PETRU PONI"", IAȘI","Liceu tehnologic / Școală profesională","95079","IAŞI","IS"
"2261104788","LICEUL TEHNOLOGIC SPECIAL ""VASILE PAVELCU"", IAȘI","Liceu tehnologic / Școală profesională","95079","IAŞI","IS"
"2261105052","LICEUL TEORETIC ""ALEXANDRU IOAN CUZA"", IAŞI","Liceu","95079","IAŞI","IS"
"2261106424","LICEUL TEORETIC DE INFORMATICĂ ""GRIGORE MOISIL"", IAŞI","Liceu","95079","IAŞI","IS"
"2261105726","LICEUL TEORETIC ""DIMITRIE CANTEMIR"", IAŞI","Liceu","95079","IAŞI","IS"
"2261106311","LICEUL TEORETIC ""MIRON COSTIN"", IAŞI","Liceu","95079","IAŞI","IS"
"2261105242","LICEUL TEORETIC ""VASILE ALECSANDRI"", IAŞI","Liceu","95079","IAŞI","IS"
"2261104675","LICEUL TEORETIC WALDORF, IAŞI","Liceu","95079","IAŞI","IS"
"2261104996","SEMINARUL TEOLOGIC ORTODOX ""SF. VASILE CEL MARE"", IAŞI","Liceu","95079","IAŞI","IS"
"2261104734","LICEUL TEHNOLOGIC AGRICOL ""MIHAIL KOGALNICEANU"", MIROSLAVA","Liceu","97928","MIROSLAVA","IS"
"2261105676","COLEGIUL NAȚIONAL ""MIHAIL SADOVEANU"", PAŞCANI","Colegiu","95408","PAŞCANI","IS"
"2261105287","COLEGIUL TEHNIC DE CĂI FERATE ""UNIREA"", PAŞCANI","Liceu tehnologic / Școală profesională","95408","PAŞCANI","IS"
"2261105771","LICEUL TEHNOLOGIC ECONOMIC ""NICOLAE IORGA"", PAŞCANI","Liceu","95408","PAŞCANI","IS"
"2261104648","LICEUL TEHNOLOGIC ""MIHAI BUSUIOC"", PAŞCANI","Liceu tehnologic / Școală profesională","95408","PAŞCANI","IS"
"2261105916","LICEUL TEORETIC ""MIRON COSTIN"", PAŞCANI","Liceu","95408","PAŞCANI","IS"
"2261105405","LICEUL TEHNOLOGIC ""HARALAMB VASILIU"", PODU ILOAIEI","Liceu tehnologic / Școală profesională","98382","PODU ILOAIEI","IS"
"2261105269","LICEUL TEORETIC ""LASCĂR ROSETTI"", RĂDUCĂNENI","Liceu","98694","RĂDUCĂNENI","IS"
"2261105509","LICEUL SPECIAL ”MOLDOVA”, TÂRGU FRUMOS","Liceu","95480","TÂRGU FRUMOS","IS"
"2261105518","LICEUL TEHNOLOGIC ""PETRU RAREȘ"", TÂRGU FRUMOS","Liceu tehnologic / Școală profesională","95480","TÂRGU FRUMOS","IS"
"2261106406","LICEUL TEORETIC ""ION NECULCE"", TÂRGU FRUMOS","Liceu","95480","TÂRGU FRUMOS","IS"
